us diff,GForcesX_1,GForcesY_1,GForcesZ_1,Temp1,GForcesX_2,GForcesY_2,GForcesZ_2,Temp2
2132,-1.141357,0.932373,1.384521,23.074118,-1.062988,-0.252686,1.358887,31.074118
1956,-1.148682,0.932373,1.386475,23.027060,-1.064453,-0.280762,1.354736,30.980000
2548,-1.149170,0.939941,1.389404,23.027060,-1.069580,-0.201660,1.353760,31.121176
1863,-1.140381,0.937988,1.387451,23.074118,-1.073242,-0.451660,1.351807,31.121176
1928,-1.145996,0.940918,1.387451,23.121176,-1.069336,-0.226318,1.363525,31.168236
2541,-1.145020,0.938965,1.385498,22.980000,-1.068848,-0.355713,1.351807,31.121176
1893,-1.146973,0.946533,1.390625,23.027060,-1.070557,-0.213379,1.357910,31.027060
2369,-1.145996,0.939453,1.387695,23.074118,-1.068848,-0.204834,1.354492,31.121176
1953,-1.149170,0.935791,1.389648,23.121176,-1.068848,-0.186523,1.348877,31.027060
2805,-1.150146,0.943848,1.391113,22.980000,-1.066162,-0.215332,1.365479,31.074118
1924,-1.140137,0.936523,1.378906,23.685883,-1.068848,-0.315674,1.354980,31.121176
2012,-1.141357,0.937256,1.375977,23.074118,-1.098145,-0.323242,1.321045,31.121176
1986,-1.145752,0.940674,1.378906,23.168236,-1.067871,-0.170166,1.346191,31.027060
3359,-1.143066,0.936035,1.385498,23.027060,-1.070068,-0.346436,1.368652,31.074118
3065,-1.143066,0.935303,1.384277,22.980000,-1.068115,-0.372070,1.364746,31.027060
4066,-1.135498,0.940430,1.383789,22.227058,-1.060303,-0.456299,1.357910,31.074118
1874,-1.137695,0.932617,1.389160,23.027060,-1.070068,-0.491211,1.351318,31.168236
2135,-1.142090,0.943848,1.386230,22.980000,-1.064941,-0.557373,1.349854,31.074118
2460,-1.149658,0.942383,1.376221,23.074118,-1.064209,-0.476074,1.359619,31.215294
1985,-1.145996,0.935791,1.386475,23.027060,-1.067139,-0.257080,1.357422,31.027060
1758,-1.145020,0.943604,1.384033,23.027060,-1.064209,-0.346680,1.357910,30.980000
1580,-1.152832,0.937500,1.390625,22.980000,-1.066406,-0.283203,1.360107,31.027060
2286,-1.145020,0.934326,1.388672,23.074118,-1.066895,-0.185791,1.349854,31.027060
1968,-1.148682,0.940918,1.380127,22.980000,-1.068359,-0.278076,1.356445,31.074118
1975,-1.144287,0.945801,1.383545,23.074118,-1.069824,-0.059570,1.359375,31.027060
1974,-1.149658,0.939209,1.386719,23.121176,-1.073975,-0.075439,1.354980,30.980000
2022,-1.145020,0.952393,1.387207,22.980000,-1.065430,-0.028809,1.344482,31.074118
1914,-1.145508,0.940186,1.377197,23.074118,-1.064941,-0.064941,1.343750,30.980000
1888,-1.144775,0.935791,1.382324,23.027060,-1.062012,-0.257080,1.352539,31.027060
1666,-1.145264,0.935303,1.383301,23.685883,-1.071045,-0.271973,1.352295,30.980000
12636,-1.144043,0.942627,1.385010,22.980000,-1.067627,-0.185547,1.359863,30.932941
1852,-1.149170,0.933838,1.387695,23.027060,-1.066162,-0.263916,1.356201,30.980000
5298,-1.147461,0.942139,1.387451,23.027060,-1.066895,-0.181396,1.351074,31.027060
11341,-1.139160,0.942383,1.382812,22.980000,-1.065918,-0.519531,1.355957,31.074118
4631,-1.144287,0.937744,1.385010,23.027060,-1.067383,-0.489746,1.344971,31.027060
2072,-1.142822,0.942871,1.389160,23.027060,-1.060059,-0.359131,1.374756,31.027060
1669,-1.145508,0.935303,1.396240,23.074118,-1.076416,-0.386230,1.359619,30.980000
2002,-1.140625,0.938477,1.387695,23.074118,-1.070801,-0.318848,1.358643,31.074118
1918,-1.145752,0.941406,1.380859,23.074118,-1.070068,-0.463867,1.353516,31.027060
1660,-1.144043,0.937012,1.383789,23.074118,-1.068848,-0.409668,1.353271,31.027060
1692,-1.152344,0.942139,1.382324,22.932941,-1.073730,-0.326660,1.348877,31.027060
1830,-1.143066,0.938965,1.381836,23.027060,-1.067383,-0.227295,1.363281,30.980000
2133,-1.146973,0.942871,1.387695,23.121176,-1.068604,-0.264648,1.368164,31.027060
1864,-1.147705,0.933594,1.386230,23.027060,-1.067871,-0.411865,1.365234,30.980000
1911,-1.150146,0.943848,1.387451,23.027060,-1.077148,-0.353760,1.365967,30.932941
2058,-1.151123,0.936768,1.388428,23.121176,-1.064941,-0.443604,1.360596,30.980000
1858,-1.142822,0.934326,1.387451,23.074118,-1.057861,-0.259033,1.353027,30.980000
1813,-1.151611,0.943359,1.387207,23.027060,-1.071533,-0.403320,1.330811,31.074118
2459,-1.143799,0.937500,1.381836,23.027060,-1.065430,-0.279541,1.355713,30.932941
1807,-1.144531,0.934570,1.386719,23.121176,-1.072266,-0.204834,1.358643,31.074118
1940,-1.145508,0.936035,1.389404,22.980000,-1.078613,-0.180420,1.354736,31.074118
1901,-1.149414,0.942627,1.373291,23.027060,-1.072754,-0.378906,1.344238,30.980000
2001,-1.146240,0.939697,1.385254,23.121176,-1.065430,-0.481934,1.352783,31.027060
1896,-1.158691,0.934082,1.385742,22.980000,-1.074951,-0.496338,1.349365,31.027060
2847,-1.150391,0.945557,1.393311,23.121176,-1.063232,-0.460938,1.361816,30.932941
2727,-1.144043,0.939209,1.389648,23.027060,-1.064941,-0.356689,1.364014,30.885881
1989,-1.148438,0.940186,1.385010,23.074118,-1.066162,-0.430908,1.354980,30.980000
2005,-1.143799,0.941895,1.381348,23.027060,-1.070068,-0.245605,1.350830,31.027060
3174,-1.148438,0.938477,1.381836,22.227058,-1.067139,-0.435303,1.354492,30.932941
2124,-1.153320,0.942627,1.383057,23.074118,-1.069580,-0.487793,1.350586,31.027060
1827,-1.145996,0.942871,1.389160,23.121176,-1.062012,-0.373779,1.350098,30.980000
2168,-1.148926,0.935303,1.387451,23.121176,-1.067139,-0.385010,1.356445,31.027060
1921,-1.145996,0.933105,1.383301,23.074118,-1.047119,-0.347656,1.354492,30.932941
1916,-1.146484,0.941406,1.391846,22.980000,-1.072021,-0.227783,1.354980,30.980000
2615,-1.141846,0.936768,1.380615,23.074118,-1.074707,-0.441895,1.351074,30.932941
1831,-1.145020,0.937012,1.384033,23.074118,-1.065918,-0.164307,1.353027,31.027060
2571,-1.144775,0.939209,1.390869,23.168236,-1.066650,-0.264648,1.354980,31.027060
2077,-1.146484,0.940430,1.387695,23.121176,-1.069092,-0.210693,1.358154,31.074118
2253,-1.142334,0.938232,1.392578,23.027060,-1.066162,-0.218994,1.353760,31.027060
1851,-1.148193,0.938721,1.389893,23.074118,-1.071289,-0.208740,1.352783,31.027060
2042,-1.145264,0.939697,1.384766,22.980000,-1.070312,-0.257568,1.354492,30.932941
2306,-1.146484,0.937744,1.379395,23.074118,-1.076416,-0.346436,1.357178,31.027060
1948,-1.151367,0.941895,1.390381,23.074118,-1.069580,-0.419678,1.371826,30.980000
2171,-1.153564,0.943604,1.377197,22.227058,-1.070801,-0.346924,1.355957,30.932941
2084,-1.143799,0.949951,1.384766,22.980000,-1.063477,-0.371582,1.352539,30.980000
1969,-1.144043,0.934570,1.405273,23.027060,-1.061523,-0.295898,1.354980,30.932941
1885,-1.150879,0.933105,1.386719,23.074118,-1.072754,-0.523682,1.360352,30.932941
4707,-1.145752,0.938477,1.383789,22.980000,-1.067383,-0.394775,1.354248,31.027060
1927,-1.145996,0.935059,1.383545,23.074118,-1.067139,-0.482178,1.367920,30.932941
1867,-1.149414,0.936279,1.381592,23.027060,-1.063232,-0.455322,1.360840,30.932941
1931,-1.139648,0.938232,1.389648,22.980000,-1.071045,-0.489746,1.362793,30.838823
2164,-1.147461,0.937988,1.381348,22.980000,-1.068604,-0.538330,1.352783,31.027060
1878,-1.141357,0.939453,1.386230,23.027060,-1.073730,-0.566650,1.352051,30.980000
1817,-1.149414,0.935547,1.383545,23.027060,-1.069824,-0.370850,1.354248,30.932941
1994,-1.146973,0.943604,1.385742,23.027060,-1.067871,-0.314697,1.356445,30.885881
2216,-1.145752,0.940186,1.385254,23.121176,-1.069092,-0.260986,1.360107,30.885881
1848,-1.145752,0.942139,1.387451,23.074118,-1.070312,-0.308105,1.363525,30.885881
2327,-1.145752,0.937256,1.387695,22.980000,-1.067139,-0.294922,1.356445,30.980000
1825,-1.145020,0.940186,1.393799,23.074118,-1.072021,-0.167725,1.360107,30.980000
2070,-1.140137,0.943115,1.376953,23.027060,-1.071045,-0.134033,1.353516,30.932941
1957,-1.142334,0.932861,1.385498,23.168236,-1.068604,-0.130371,1.357422,30.932941
1864,-1.145508,0.940674,1.380615,23.121176,-1.068848,-0.281006,1.361816,30.932941
6328,-1.143066,0.940186,1.389893,22.932941,-1.069824,-0.313721,1.351807,30.932941
1925,-1.145508,0.933105,1.384766,23.074118,-1.062012,-0.301758,1.358398,30.932941
2224,-1.148193,0.952393,1.385742,22.980000,-1.064697,-0.242920,1.353027,30.885881
1951,-1.145508,0.941162,1.383301,23.074118,-1.072754,-0.297852,1.362793,30.932941
1873,-1.146240,0.940674,1.392090,22.980000,-1.071289,-0.388184,1.359619,30.980000
1967,-1.140625,0.938965,1.390137,22.980000,-1.061523,-0.373779,1.357178,30.932941
2296,-1.147217,0.937500,1.387207,23.121176,-1.067139,-0.379150,1.356201,30.932941
1864,-1.141846,0.943604,1.377197,23.121176,-1.065674,-0.511719,1.352051,30.980000
2548,-1.141357,0.934570,1.383789,23.027060,-1.074463,-0.514404,1.352539,30.932941
1842,-1.145020,0.941650,1.378418,23.027060,-1.063965,-0.479248,1.365967,30.980000
1982,-1.142822,0.951172,1.382568,23.074118,-1.065918,-0.414795,1.356689,30.885881
2090,-1.146729,0.938477,1.383545,23.027060,-1.063721,-0.491455,1.355225,30.885881
1949,-1.145264,0.942139,1.379150,23.027060,-1.065674,-0.436768,1.359619,30.932941
2789,-1.146973,0.938232,1.384766,22.980000,-1.078125,-0.383057,1.355225,30.980000
1932,-1.142822,0.939941,1.379150,22.980000,-1.074219,-0.439697,1.360596,30.885881
3007,-1.150391,0.943359,1.381104,23.121176,-1.066162,-0.240479,1.356689,30.885881
2162,-1.148193,0.936768,1.389160,23.027060,-1.061768,-0.243408,1.348877,30.838823
2281,-1.140625,0.939453,1.391113,22.980000,-1.069092,-0.474365,1.358398,30.932941
1844,-1.147705,0.938477,1.382812,23.074118,-1.067627,-0.365479,1.353760,30.885881
2012,-1.140137,0.944824,1.385010,23.027060,-1.063721,-0.273193,1.359863,30.932941
1897,-1.144531,0.940674,1.384766,23.168236,-1.068359,-0.390137,1.352051,30.932941
1844,-1.145996,0.941650,1.386963,22.932941,-1.071289,-0.520996,1.354492,30.838823
2008,-1.147705,0.937500,1.382324,22.227058,-1.072998,-0.529053,1.356934,30.838823
1844,-1.141846,0.936279,1.387939,23.685883,-1.075928,-0.523438,1.348633,30.838823
2446,-1.148682,0.947510,1.377441,23.074118,-1.069336,-0.610107,1.345703,30.838823
1893,-1.145508,0.938721,1.385742,22.980000,-1.072021,-0.460938,1.354248,30.885881
2366,-1.141357,0.936279,1.389404,22.980000,-1.064697,-0.359619,1.349609,30.932941
1861,-1.146484,0.941406,1.385010,22.227058,-1.074463,-0.303955,1.353271,30.932941
2057,-1.142822,0.937500,1.378174,22.227058,-1.067139,-0.464844,1.351074,30.885881
1833,-1.150391,0.942139,1.380371,23.121176,-1.071777,-0.344482,1.346924,30.980000
2686,-1.142822,0.933838,1.376709,23.074118,-1.065674,-0.539307,1.355469,30.885881
1949,-1.144043,0.951172,1.393066,22.227058,-1.059570,-0.396240,1.358643,30.838823
2042,-1.147461,0.931885,1.384766,23.685883,-1.063232,-0.537598,1.355225,30.932941
5165,-1.147705,0.940186,1.375000,23.074118,-1.064697,-0.553223,1.359375,30.980000
1848,-1.145996,0.937744,1.383545,23.027060,-1.072021,-0.419922,1.355469,30.885881
1975,-1.135254,0.942871,1.382812,23.074118,-1.065918,-0.513428,1.357178,30.885881
1666,-1.139404,0.933838,1.385498,23.074118,-1.062256,-0.522217,1.358643,30.932941
1572,-1.144775,0.939209,1.378174,23.027060,-1.068359,-0.525391,1.363281,30.791765
1846,-1.144043,0.936768,1.382080,23.027060,-1.062988,-0.597900,1.344482,30.932941
1937,-1.142090,0.937744,1.385254,23.027060,-1.070801,-0.570557,1.351807,30.932941
2041,-1.147461,0.936768,1.388428,22.227058,-1.067139,-0.407471,1.355469,30.885881
2088,-1.143311,0.936768,1.379883,22.980000,-1.068359,-0.506348,1.345215,30.885881
1881,-1.145752,0.940430,1.391113,22.980000,-1.071533,-0.431641,1.356689,30.838823
2331,-1.141357,0.937988,1.393066,23.027060,-1.062988,-0.629150,1.363281,30.932941
1811,-1.146729,0.934082,1.389160,22.227058,-1.066162,-0.579102,1.350586,30.932941
2188,-1.143066,0.941162,1.388672,23.121176,-1.067627,-0.427490,1.363281,30.838823
1886,-1.143799,0.947266,1.379883,23.027060,-1.071289,-0.512451,1.356201,30.838823
2005,-1.147461,0.944336,1.375977,23.027060,-1.067383,-0.458252,1.356934,30.838823
1935,-1.146484,0.940430,1.382812,23.121176,-1.066895,-0.463623,1.351807,30.885881
1939,-1.143555,0.930176,1.377197,23.074118,-1.073486,-0.298584,1.371582,30.838823
2648,-1.151611,0.937744,1.383545,23.074118,-1.072998,-0.162354,1.349121,30.791765
1868,-1.149170,0.940186,1.380127,23.074118,-1.065918,-0.371094,1.353760,30.932941
2419,-1.144531,0.936768,1.384521,23.027060,-1.065918,-0.408936,1.354004,30.744705
1947,-1.148682,0.935791,1.380371,23.121176,-1.062988,-0.361816,1.355225,30.791765
2017,-1.141357,0.938232,1.380859,23.027060,-1.071045,-0.338379,1.356445,30.838823
1871,-1.144043,0.934570,1.378662,23.027060,-1.065430,-0.328125,1.360840,30.838823
1899,-1.142822,0.935059,1.384277,23.027060,-1.063232,-0.280762,1.350830,30.838823
2416,-1.147705,0.938232,1.395996,23.027060,-1.067383,-0.346436,1.357910,30.838823
3098,-1.142090,0.936768,1.387695,23.074118,-1.074219,-0.348633,1.356445,30.838823
5428,-1.144775,0.934570,1.389893,22.227058,-1.067383,-0.495361,1.355957,30.885881
1891,-1.149170,0.937744,1.375732,22.980000,-1.062256,-0.461182,1.352539,30.838823
1825,-1.142334,0.938477,1.380127,22.932941,-1.065186,-0.374512,1.358643,30.932941
1870,-1.142822,0.941406,1.386719,22.227058,-1.060303,-0.474365,1.354248,30.838823
2149,-1.144043,0.934570,1.385254,23.074118,-1.061279,-0.630371,1.351807,30.744705
1865,-1.150391,0.940674,1.387695,23.074118,-1.068848,-0.476318,1.355225,30.697647
1516,-1.141357,0.941162,1.382324,22.980000,-1.069580,-0.541260,1.353027,30.838823
2062,-1.148926,0.935791,1.387939,23.074118,-1.066162,-0.513428,1.360596,30.744705
2618,-1.149658,0.940186,1.388672,23.121176,-1.070801,-0.419922,1.362305,30.791765
1871,-1.144287,0.938965,1.384521,23.027060,-1.075439,-0.392822,1.353027,30.838823
8673,-1.146973,0.937012,1.381104,23.074118,-1.074951,-0.392090,1.355225,30.838823
1592,-1.143311,0.944580,1.387451,22.980000,-1.067627,-0.473389,1.365723,30.838823
2292,-1.143311,0.944336,1.386719,23.074118,-1.057373,-0.500000,1.343262,30.744705
11992,-1.144531,0.941406,1.399170,23.027060,-1.065186,-0.598389,1.355225,30.791765
1514,-1.147949,0.938965,1.392578,23.027060,-1.070068,-0.514160,1.374268,30.791765
1635,-1.146240,0.938965,1.381592,23.027060,-1.075195,-0.424072,1.357178,30.838823
8840,-1.152832,0.931885,1.392334,22.980000,-1.071289,-0.354492,1.351318,30.744705
1897,-1.144775,0.935791,1.380615,23.685883,-1.068359,-0.227783,1.360352,30.791765
2459,-1.141846,0.933838,1.384766,22.980000,-1.069580,-0.183105,1.353516,30.744705
1935,-1.142090,0.937988,1.380859,23.027060,-1.065186,-0.207275,1.357910,30.838823
2632,-1.149658,0.939209,1.388428,23.027060,-1.064941,-0.178955,1.365479,30.791765
4057,-1.144043,0.926514,1.385742,22.980000,-1.064209,-0.460449,1.352295,30.697647
1874,-1.144287,0.939697,1.382080,22.227058,-1.063477,-0.401855,1.350098,30.744705
1522,-1.149658,0.937500,1.387695,23.027060,-1.068848,-0.331787,1.375000,30.838823
1874,-1.145508,0.939453,1.386719,22.980000,-1.066650,-0.428955,1.360352,30.838823
1708,-1.145996,0.934082,1.389160,22.980000,-1.072021,-0.444092,1.350830,30.697647
1693,-1.144775,0.942627,1.388672,23.027060,-1.064697,-0.607422,1.352783,30.650589
10371,-1.145508,0.936279,1.380127,23.027060,-1.070068,-0.449219,1.353760,30.744705
1549,-1.143066,0.937744,1.386475,23.027060,-1.065430,-0.213379,1.349121,30.744705
2870,-1.148682,0.943604,1.386230,22.980000,-1.071289,-0.175781,1.352539,30.744705
1896,-1.146484,0.942627,1.377441,23.027060,-1.074219,-0.205811,1.357666,30.744705
10389,-1.139648,0.944580,1.385010,23.685883,-1.063721,-0.173340,1.349609,30.697647
1552,-1.143799,0.941650,1.385254,23.027060,-1.068848,-0.367432,1.350098,30.885881
1875,-1.141357,0.937500,1.389404,23.027060,-1.076172,-0.547852,1.354492,30.791765
1542,-1.145020,0.937500,1.389404,23.074118,-1.070068,-0.471191,1.357666,30.744705
1762,-1.144287,0.940918,1.379883,23.027060,-1.067139,-0.434082,1.363281,30.650589
1550,-1.153809,0.934570,1.386475,23.027060,-1.072021,-0.177002,1.351807,30.744705
2005,-1.145508,0.935059,1.381104,23.027060,-1.060791,-0.222412,1.357178,30.650589
1508,-1.142334,0.937744,1.387695,23.027060,-1.069580,-0.340576,1.355713,30.791765
2015,-1.146973,0.938965,1.385254,23.027060,-1.066162,-0.192627,1.372314,30.744705
2306,-1.147949,0.936279,1.385010,23.027060,-1.066650,-0.214844,1.363037,30.744705
1823,-1.144775,0.944336,1.374268,23.074118,-1.075928,-0.341797,1.361572,30.697647
1897,-1.144775,0.943848,1.378906,23.027060,-1.064697,-0.308594,1.354004,30.791765
2041,-1.136963,0.937500,1.382080,23.027060,-1.066406,-0.242920,1.354248,30.791765
2661,-1.148926,0.940918,1.383545,23.027060,-1.062988,-0.113037,1.357422,30.791765
1922,-1.140137,0.943604,1.387451,23.074118,-1.062500,-0.351074,1.346680,30.791765
2705,-1.151855,0.939941,1.387207,23.074118,-1.065918,-0.625732,1.354492,30.744705
1846,-1.142822,0.941895,1.387451,23.074118,-1.066162,-0.566650,1.352539,30.603529
2192,-1.147461,0.946045,1.383789,23.685883,-1.067627,-0.253906,1.352539,30.791765
2013,-1.145752,0.943604,1.380615,23.027060,-1.073730,-0.297119,1.360840,30.650589
1900,-1.142334,0.944824,1.382568,23.074118,-1.064209,-0.161377,1.349854,30.697647
1870,-1.143311,0.944092,1.378662,23.027060,-1.069580,-0.132080,1.358643,30.838823
1993,-1.142822,0.933838,1.379639,22.227058,-1.064209,-0.026611,1.349365,30.697647
2464,-1.155762,0.941406,1.385986,23.074118,-1.053955,-0.330322,1.350098,30.697647
1846,-1.150146,0.940674,1.395264,23.121176,-1.074707,-0.400635,1.357910,30.838823
1953,-1.145020,0.945801,1.385254,23.027060,-1.058350,-0.332275,1.344238,30.744705
1815,-1.145020,0.937744,1.384521,22.980000,-1.062744,-0.307129,1.350342,30.650589
2099,-1.146973,0.938721,1.391357,23.027060,-1.062500,-0.307129,1.355957,30.791765
1947,-1.143066,0.938477,1.379883,22.932941,-1.067871,-0.267334,1.354492,30.791765
2005,-1.144043,0.945068,1.389404,23.074118,-1.073975,-0.379883,1.354980,30.744705
1856,-1.143311,0.934814,1.386963,23.027060,-1.065430,-0.319824,1.358154,30.697647
2071,-1.148193,0.938232,1.381836,22.932941,-1.058838,-0.376953,1.361084,30.744705
1827,-1.145996,0.937012,1.382812,22.980000,-1.071777,-0.473877,1.351562,30.791765
2684,-1.145752,0.931641,1.386719,23.027060,-1.069580,-0.448486,1.354736,30.697647
1936,-1.145508,0.942627,1.384521,23.027060,-1.069092,-0.335938,1.356201,30.744705
2161,-1.148438,0.936279,1.385254,23.074118,-1.061035,-0.330322,1.350342,30.744705
1863,-1.146484,0.938721,1.385986,23.121176,-1.068115,-0.341553,1.350342,30.650589
1937,-1.139404,0.938721,1.381348,23.685883,-1.065430,-0.312256,1.354980,30.838823
5480,-1.141113,0.940674,1.388916,23.027060,-1.069092,-0.339844,1.352539,30.791765
1805,-1.150146,0.936523,1.388428,23.121176,-1.068604,-0.444824,1.357666,30.650589
1592,-1.143066,0.942627,1.393555,22.885883,-1.068604,-0.513916,1.348145,30.744705
1595,-1.142578,0.936035,1.380615,23.074118,-1.070312,-0.439209,1.354248,30.650589
1537,-1.143799,0.941162,1.372803,23.074118,-1.070068,-0.337158,1.351807,30.697647
1584,-1.139648,0.943604,1.388916,23.027060,-1.062744,-0.464844,1.359619,30.697647
1557,-1.152588,0.939209,1.383301,23.074118,-1.071289,-0.369873,1.351807,30.791765
1715,-1.147705,0.932373,1.390869,23.074118,-1.072021,-0.412842,1.351318,30.697647
1509,-1.145508,0.944336,1.381104,23.121176,-1.067627,-0.511475,1.357666,30.744705
1861,-1.147705,0.940430,1.385010,23.074118,-1.069336,-0.505615,1.358154,30.650589
1518,-1.148193,0.941650,1.391113,23.027060,-1.063721,-0.496338,1.356934,30.744705
1904,-1.142578,0.939209,1.382080,23.027060,-1.070068,-0.465332,1.362061,30.697647
2658,-1.142090,0.939941,1.399414,23.121176,-1.068359,-0.373047,1.352539,30.556471
2020,-1.142090,0.936768,1.392578,23.074118,-1.062988,-0.331787,1.350586,30.650589
2580,-1.148193,0.941162,1.382324,23.027060,-1.071045,-0.373535,1.361328,30.744705
1817,-1.146973,0.943359,1.386475,23.027060,-1.069824,-0.393066,1.360352,30.697647
2351,-1.141357,0.935303,1.368652,22.932941,-1.070557,-0.325928,1.358887,30.650589
1864,-1.151611,0.944580,1.384033,23.074118,-1.052490,-0.252930,1.345215,30.744705
1849,-1.146484,0.936768,1.387695,22.980000,-1.071533,-0.186279,1.357422,30.603529
2623,-1.148193,0.940186,1.377686,23.074118,-1.069336,-0.260742,1.360352,30.650589
1838,-1.143555,0.940674,1.390869,23.121176,-1.067139,-0.403809,1.343750,30.650589
2124,-1.146973,0.937500,1.379639,23.121176,-1.072021,-0.325195,1.355225,30.603529
2025,-1.140137,0.940186,1.375244,23.027060,-1.059082,-0.306885,1.363281,30.650589
2343,-1.153320,0.939453,1.391357,23.027060,-1.071533,-0.382324,1.359375,30.697647
1851,-1.148926,0.939209,1.387451,23.027060,-1.062012,-0.258789,1.352051,30.650589
1947,-1.151123,0.935791,1.385742,22.980000,-1.065186,-0.418213,1.350342,30.744705
2232,-1.147461,0.940186,1.384521,23.027060,-1.063721,-0.420166,1.349121,30.650589
1876,-1.153809,0.938232,1.383301,23.027060,-1.065186,-0.255615,1.361328,30.697647
